employee_id,period_id,branch_id,base_pay_usd,bonus_pay_usd,total_pay_usd
EMP-000038,2025-M10,BR-007,5775.83,96.12,5871.95
EMP-000038,2025-M11,BR-007,5853.34,116.51,5969.85
EMP-000038,2025-M12,BR-007,5953.35,323.6,6276.95
EMP-000038,2026-M01,BR-007,5784.87,88.09,5872.96
EMP-000038,2026-M02,BR-007,5854.0,114.58,5968.58
EMP-000038,2026-M03,BR-007,6000.95,377.62,6378.57
EMP-000038,2026-M04,BR-007,5799.46,91.99,5891.45
EMP-000038,2026-M05,BR-007,5627.78,96.78,5724.56
EMP-000038,2026-M06,BR-007,5972.41,366.55,6338.96
EMP-000038,2026-M07,BR-007,5840.17,102.1,5942.27
EMP-000038,2026-M08,BR-007,5884.8,137.47,6022.27
EMP-000038,2026-M09,BR-007,6039.91,436.5,6476.41
EMP-000038,2026-M10,BR-007,5643.16,91.67,5734.83
EMP-000038,2026-M11,BR-007,5825.36,104.12,5929.48
EMP-000038,2026-M12,BR-007,5950.91,346.19,6297.1
EMP-000039,2025-M07,BR-007,5858.14,59.22,5917.36
EMP-000039,2025-M08,BR-007,6036.99,63.94,6100.93
EMP-000039,2025-M09,BR-007,6087.52,285.33,6372.85
EMP-000039,2025-M10,BR-007,5991.98,69.3,6061.28
EMP-000039,2025-M11,BR-007,5895.63,63.26,5958.89
EMP-000039,2025-M12,BR-007,6145.94,241.92,6387.86
EMP-000039,2026-M01,BR-007,5838.19,72.9,5911.09
EMP-000039,2026-M02,BR-007,5916.25,62.55,5978.8
EMP-000039,2026-M03,BR-007,6159.9,237.8,6397.7
EMP-000039,2026-M04,BR-007,5853.04,64.02,5917.06
EMP-000039,2026-M05,BR-007,6164.65,59.07,6223.72
EMP-000039,2026-M06,BR-007,6151.94,257.83,6409.77
EMP-000039,2026-M07,BR-007,6012.32,75.23,6087.55
EMP-000039,2026-M08,BR-007,6097.8,71.49,6169.29
EMP-000039,2026-M09,BR-007,6263.55,280.32,6543.87
EMP-000039,2026-M10,BR-007,6236.47,85.61,6322.08
EMP-000039,2026-M11,BR-007,6163.01,59.3,6222.31
EMP-000039,2026-M12,BR-007,6259.16,272.33,6531.49
EMP-000040,2025-M01,BR-007,6035.71,97.92,6133.63
EMP-000040,2025-M02,BR-007,6220.37,72.94,6293.31
EMP-000040,2025-M03,BR-007,6248.43,366.32,6614.75
EMP-000040,2025-M04,BR-007,6035.82,80.6,6116.42
EMP-000040,2025-M05,BR-007,6179.58,97.68,6277.26
EMP-000040,2025-M06,BR-007,6142.6,224.17,6366.77
EMP-000040,2025-M07,BR-007,6220.92,74.0,6294.92
EMP-000040,2025-M08,BR-007,6179.26,75.78,6255.04
EMP-000040,2025-M09,BR-007,6062.53,282.9,6345.43
EMP-000040,2025-M10,BR-007,6039.78,82.86,6122.64
EMP-000040,2025-M11,BR-007,6287.37,87.44,6374.81
EMP-000040,2025-M12,BR-007,6094.23,365.23,6459.46
EMP-000040,2026-M01,BR-007,6244.9,89.86,6334.76
EMP-000040,2026-M02,BR-007,6092.2,72.53,6164.73
EMP-000040,2026-M03,BR-007,6221.33,365.06,6586.39
EMP-000040,2026-M04,BR-007,6284.68,96.47,6381.15
EMP-000040,2026-M05,BR-007,6086.91,87.83,6174.74
EMP-000040,2026-M06,BR-007,6329.71,327.61,6657.32
EMP-000040,2026-M07,BR-007,6250.21,84.89,6335.1
EMP-000040,2026-M08,BR-007,6191.39,110.18,6301.57
EMP-000040,2026-M09,BR-007,6226.18,411.45,6637.63
EMP-000040,2026-M10,BR-007,6066.41,69.61,6136.02
EMP-000040,2026-M11,BR-007,6184.95,78.53,6263.48
EMP-000040,2026-M12,BR-007,6360.51,369.45,6729.96
EMP-000041,2025-M01,BR-007,2286.79,18.24,2305.03
EMP-000041,2025-M02,BR-007,2288.28,14.58,2302.86
EMP-000041,2025-M03,BR-007,2329.07,74.33,2403.4
EMP-000041,2025-M04,BR-007,2281.87,19.78,2301.65
EMP-000041,2025-M05,BR-007,2286.5,13.84,2300.34
EMP-000041,2025-M06,BR-007,2303.33,51.02,2354.35
EMP-000041,2025-M07,BR-007,2244.89,14.41,2259.3
EMP-000041,2025-M08,BR-007,2232.46,9.07,2241.53
EMP-000041,2025-M09,BR-007,2271.66,86.49,2358.15
EMP-000041,2025-M10,BR-007,2265.61,17.18,2282.79
EMP-000041,2025-M11,BR-007,2254.21,13.9,2268.11
EMP-000041,2025-M12,BR-007,2316.37,57.55,2373.92
EMP-000041,2026-M01,BR-007,2284.15,11.72,2295.87
EMP-000041,2026-M02,BR-007,2247.01,15.42,2262.43
EMP-000041,2026-M03,BR-007,2306.71,46.98,2353.69
EMP-000041,2026-M04,BR-007,2249.58,14.05,2263.63
EMP-000041,2026-M05,BR-007,2238.41,15.39,2253.8
EMP-000041,2026-M06,BR-007,2307.14,52.44,2359.58
EMP-000041,2026-M07,BR-007,2247.25,16.06,2263.31
EMP-000041,2026-M08,BR-007,2263.7,14.32,2278.02
EMP-000041,2026-M09,BR-007,2284.36,76.02,2360.38
EMP-000041,2026-M10,BR-007,2232.45,21.07,2253.52
EMP-000041,2026-M11,BR-007,2265.06,13.78,2278.84
EMP-000041,2026-M12,BR-007,2376.4,70.06,2446.46
EMP-000042,2025-M01,BR-007,6930.71,173.11,7103.82
EMP-000042,2025-M02,BR-007,6985.97,84.35,7070.32
EMP-000042,2025-M03,BR-007,7281.41,556.22,7837.63
EMP-000042,2025-M04,BR-007,7192.33,124.15,7316.48
EMP-000042,2025-M05,BR-007,6983.91,141.42,7125.33
EMP-000042,2025-M06,BR-007,7269.67,513.76,7783.43
EMP-000042,2025-M07,BR-007,7157.91,156.12,7314.03
EMP-000042,2025-M08,BR-007,7160.03,113.86,7273.89
EMP-000042,2025-M09,BR-007,7135.1,465.2,7600.3
EMP-000042,2025-M10,BR-007,7190.42,154.58,7345.0
EMP-000042,2025-M11,BR-007,7034.17,110.16,7144.33
EMP-000042,2025-M12,BR-007,7338.56,481.86,7820.42
EMP-000042,2026-M01,BR-007,7082.93,67.26,7150.19
EMP-000042,2026-M02,BR-007,7219.1,116.14,7335.24
EMP-000042,2026-M03,BR-007,7335.38,585.86,7921.24
EMP-000042,2026-M04,BR-007,7308.77,153.54,7462.31
EMP-000042,2026-M05,BR-007,7299.0,154.11,7453.11
EMP-000042,2026-M06,BR-007,7319.4,654.71,7974.11
EMP-000042,2026-M07,BR-007,7103.29,152.75,7256.04
EMP-000042,2026-M08,BR-007,7364.99,120.7,7485.69
EMP-000042,2026-M09,BR-007,7482.43,525.37,8007.8
EMP-000042,2026-M10,BR-007,7254.51,152.46,7406.97
EMP-000042,2026-M11,BR-007,7201.82,134.79,7336.61
EMP-000042,2026-M12,BR-007,7416.92,501.62,7918.54
EMP-000043,2025-M01,BR-008,10820.02,432.99,11253.01
EMP-000043,2025-M02,BR-008,10558.58,407.07,10965.65
EMP-000043,2025-M03,BR-008,10903.78,1546.28,12450.06
EMP-000043,2025-M04,BR-008,10716.63,384.86,11101.49
EMP-000043,2025-M05,BR-008,10168.15,381.53,10549.68
EMP-000043,2025-M06,BR-008,10865.83,1588.88,12454.71
EMP-000043,2025-M07,BR-008,10492.19,467.84,10960.03
EMP-000043,2025-M08,BR-008,10610.6,615.66,11226.26
EMP-000043,2025-M09,BR-008,10496.63,2104.36,12600.99
EMP-000043,2025-M10,BR-008,10761.88,672.13,11434.01
EMP-000043,2025-M11,BR-008,10753.92,551.42,11305.34
EMP-000043,2025-M12,BR-008,10765.47,1636.03,12401.5
EMP-000043,2026-M01,BR-008,10666.32,562.54,11228.86
EMP-000043,2026-M02,BR-008,10625.05,558.96,11184.01
EMP-000043,2026-M03,BR-008,10815.89,1478.57,12294.46
EMP-000043,2026-M04,BR-008,10793.05,414.37,11207.42
EMP-000043,2026-M05,BR-008,10592.58,465.79,11058.37
EMP-000043,2026-M06,BR-008,10765.78,1776.0,12541.78
EMP-000043,2026-M07,BR-008,10666.86,515.94,11182.8
EMP-000043,2026-M08,BR-008,10773.67,566.21,11339.88
EMP-000043,2026-M09,BR-008,10832.63,1327.74,12160.37
EMP-000043,2026-M10,BR-008,10753.7,462.82,11216.52
EMP-000043,2026-M11,BR-008,10431.14,385.88,10817.02
EMP-000043,2026-M12,BR-008,10808.91,1671.5,12480.41
EMP-000044,2025-M01,BR-008,5909.33,114.4,6023.73
EMP-000044,2025-M02,BR-008,5742.69,116.2,5858.89
EMP-000044,2025-M03,BR-008,6128.09,369.0,6497.09
EMP-000044,2025-M04,BR-008,5921.31,92.04,6013.35
EMP-000044,2025-M05,BR-008,6066.49,63.94,6130.43
EMP-000044,2025-M06,BR-008,6064.95,400.57,6465.52
EMP-000044,2025-M07,BR-008,5806.81,87.86,5894.67
EMP-000044,2025-M08,BR-008,5818.79,90.6,5909.39
EMP-000044,2025-M09,BR-008,6045.14,507.39,6552.53
EMP-000044,2025-M10,BR-008,6038.95,82.7,6121.65
EMP-000044,2025-M11,BR-008,6065.02,93.81,6158.83
EMP-000044,2025-M12,BR-008,6144.82,470.36,6615.18
EMP-000044,2026-M01,BR-008,5869.82,126.87,5996.69
EMP-000044,2026-M02,BR-008,5912.53,72.65,5985.18
EMP-000044,2026-M03,BR-008,6028.71,470.98,6499.69
EMP-000044,2026-M04,BR-008,5974.5,104.67,6079.17
EMP-000044,2026-M05,BR-008,5925.07,110.04,6035.11
EMP-000044,2026-M06,BR-008,5922.61,275.72,6198.33
EMP-000044,2026-M07,BR-008,5989.4,105.15,6094.55
EMP-000044,2026-M08,BR-008,5949.57,97.67,6047.24
EMP-000044,2026-M09,BR-008,5984.96,438.89,6423.85
EMP-000044,2026-M10,BR-008,5881.99,98.74,5980.73
EMP-000044,2026-M11,BR-008,6057.07,106.92,6163.99
EMP-000044,2026-M12,BR-008,6104.63,558.21,6662.84
EMP-000045,2025-M01,BR-008,6593.93,59.05,6652.98
EMP-000045,2025-M02,BR-008,6565.22,65.82,6631.04
EMP-000045,2025-M03,BR-008,6482.31,309.59,6791.9
EMP-000045,2025-M04,BR-008,6428.5,81.49,6509.99
EMP-000045,2025-M05,BR-008,6620.74,71.6,6692.34
EMP-000045,2025-M06,BR-008,6846.4,269.83,7116.23
EMP-000045,2025-M07,BR-008,6293.6,47.93,6341.53
EMP-000045,2025-M08,BR-008,6521.9,55.05,6576.95
EMP-000045,2025-M09,BR-008,6645.08,347.39,6992.47
EMP-000045,2025-M10,BR-008,6432.84,61.54,6494.38
EMP-000045,2025-M11,BR-008,6445.81,58.96,6504.77
EMP-000045,2025-M12,BR-008,6611.75,301.51,6913.26
EMP-000045,2026-M01,BR-008,6603.21,63.5,6666.71
EMP-000045,2026-M02,BR-008,6586.19,87.13,6673.32
EMP-000045,2026-M03,BR-008,6491.73,321.73,6813.46
EMP-000045,2026-M04,BR-008,6525.86,75.29,6601.15
EMP-000045,2026-M05,BR-008,6486.75,65.05,6551.8
EMP-000045,2026-M06,BR-008,6560.69,333.46,6894.15
EMP-000045,2026-M07,BR-008,6662.36,80.83,6743.19
EMP-000045,2026-M08,BR-008,6630.74,104.75,6735.49
EMP-000045,2026-M09,BR-008,6774.13,224.61,6998.74
EMP-000045,2026-M10,BR-008,6509.24,76.69,6585.93
EMP-000045,2026-M11,BR-008,6367.4,81.48,6448.88
EMP-000045,2026-M12,BR-008,6547.22,221.15,6768.37
EMP-000046,2025-M01,BR-008,6302.6,73.12,6375.72
EMP-000046,2025-M02,BR-008,6264.4,64.49,6328.89
EMP-000046,2025-M03,BR-008,6467.01,512.97,6979.98
EMP-000046,2025-M04,BR-008,6463.54,74.93,6538.47
EMP-000046,2025-M05,BR-008,6404.35,92.39,6496.74
EMP-000046,2025-M06,BR-008,6225.85,327.39,6553.24
EMP-000046,2025-M07,BR-008,6320.5,93.81,6414.31
EMP-000046,2025-M08,BR-008,6243.05,88.25,6331.3
EMP-000046,2025-M09,BR-008,6431.89,401.9,6833.79
EMP-000046,2025-M10,BR-008,6442.33,61.08,6503.41
EMP-000046,2025-M11,BR-008,6455.67,105.5,6561.17
EMP-000046,2025-M12,BR-008,6593.4,440.68,7034.08
EMP-000046,2026-M01,BR-008,6468.12,83.6,6551.72
EMP-000046,2026-M02,BR-008,6311.8,63.31,6375.11
EMP-000046,2026-M03,BR-008,6408.78,347.87,6756.65
EMP-000046,2026-M04,BR-008,6202.37,100.31,6302.68
EMP-000046,2026-M05,BR-008,6336.79,83.12,6419.91
EMP-000046,2026-M06,BR-008,6639.0,419.02,7058.02
EMP-000046,2026-M07,BR-008,6471.35,90.3,6561.65
EMP-000046,2026-M08,BR-008,6234.24,73.36,6307.6
EMP-000046,2026-M09,BR-008,6263.45,308.87,6572.32
EMP-000046,2026-M10,BR-008,6353.96,88.17,6442.13
EMP-000046,2026-M11,BR-008,6326.73,94.94,6421.67
EMP-000046,2026-M12,BR-008,6247.75,237.74,6485.49
EMP-000047,2025-M01,BR-008,2331.62,18.64,2350.26
EMP-000047,2025-M02,BR-008,2265.45,19.68,2285.13
EMP-000047,2025-M03,BR-008,2352.73,47.8,2400.53
EMP-000047,2025-M04,BR-008,2313.89,17.73,2331.62
EMP-000047,2025-M05,BR-008,2344.25,14.32,2358.57
EMP-000047,2025-M06,BR-008,2360.63,60.22,2420.85
EMP-000047,2025-M07,BR-008,2321.02,20.93,2341.95
EMP-000047,2025-M08,BR-008,2339.4,15.17,2354.57
EMP-000047,2025-M09,BR-008,2374.43,66.53,2440.96
EMP-000047,2025-M10,BR-008,2274.53,17.98,2292.51
EMP-000047,2025-M11,BR-008,2233.12,16.18,2249.3
EMP-000047,2025-M12,BR-008,2382.2,80.13,2462.33
EMP-000047,2026-M01,BR-008,2270.59,15.22,2285.81
EMP-000047,2026-M02,BR-008,2340.97,20.13,2361.1
EMP-000047,2026-M03,BR-008,2361.43,67.12,2428.55
EMP-000047,2026-M04,BR-008,2261.11,17.13,2278.24
EMP-000047,2026-M05,BR-008,2302.85,11.93,2314.78
EMP-000047,2026-M06,BR-008,2346.96,56.85,2403.81
EMP-000047,2026-M07,BR-008,2267.6,13.7,2281.3
EMP-000047,2026-M08,BR-008,2280.47,13.58,2294.05
EMP-000047,2026-M09,BR-008,2352.47,75.88,2428.35
EMP-000047,2026-M10,BR-008,2256.75,18.32,2275.07
EMP-000047,2026-M11,BR-008,2277.17,14.97,2292.14
EMP-000047,2026-M12,BR-008,2370.76,77.35,2448.11
EMP-000048,2025-M01,BR-008,6827.71,153.64,6981.35
EMP-000048,2025-M02,BR-008,6876.65,155.55,7032.2
EMP-000048,2025-M03,BR-008,7080.62,762.02,7842.64
EMP-000048,2025-M04,BR-008,7075.55,193.09,7268.64
EMP-000048,2025-M05,BR-008,7048.32,183.2,7231.52
EMP-000048,2025-M06,BR-008,7005.08,760.7,7765.78
EMP-000048,2025-M07,BR-008,7065.69,151.02,7216.71
EMP-000048,2025-M08,BR-008,7042.37,126.37,7168.74
EMP-000048,2025-M09,BR-008,7420.23,864.51,8284.74
EMP-000048,2025-M10,BR-008,7050.52,167.28,7217.8
EMP-000048,2025-M11,BR-008,7267.04,182.63,7449.67
EMP-000048,2025-M12,BR-008,7078.72,592.17,7670.89
EMP-000048,2026-M01,BR-008,6961.02,166.72,7127.74
EMP-000048,2026-M02,BR-008,6947.4,187.96,7135.36
EMP-000048,2026-M03,BR-008,7217.12,589.45,7806.57
EMP-000048,2026-M04,BR-008,6889.38,106.94,6996.32
EMP-000048,2026-M05,BR-008,6914.0,226.59,7140.59
EMP-000048,2026-M06,BR-008,7123.69,487.62,7611.31
EMP-000048,2026-M07,BR-008,7086.99,206.59,7293.58
EMP-000048,2026-M08,BR-008,6980.81,135.96,7116.77
EMP-000048,2026-M09,BR-008,7111.41,669.51,7780.92
EMP-000048,2026-M10,BR-008,7077.63,214.29,7291.92
EMP-000048,2026-M11,BR-008,7064.69,188.0,7252.69
EMP-000048,2026-M12,BR-008,7179.26,750.59,7929.85
EMP-000049,2025-M01,BR-009,10366.0,417.93,10783.93
EMP-000049,2025-M02,BR-009,10329.02,488.69,10817.71
EMP-000049,2025-M03,BR-009,10690.12,1673.99,12364.11
EMP-000049,2025-M04,BR-009,10589.62,443.62,11033.24
EMP-000049,2025-M05,BR-009,10439.62,429.38,10869.0
EMP-000049,2025-M06,BR-009,10759.51,1206.49,11966.0
EMP-000049,2025-M07,BR-009,10637.36,343.66,10981.02
EMP-000049,2025-M08,BR-009,10531.27,529.91,11061.18
EMP-000049,2025-M09,BR-009,10901.86,1134.5,12036.36
EMP-000049,2025-M10,BR-009,10540.59,651.5,11192.09
EMP-000049,2025-M11,BR-009,10643.07,637.76,11280.83
EMP-000049,2025-M12,BR-009,10640.22,1360.25,12000.47
EMP-000049,2026-M01,BR-009,10729.37,413.56,11142.93
EMP-000049,2026-M02,BR-009,10696.84,355.54,11052.38
EMP-000049,2026-M03,BR-009,11075.5,1635.88,12711.38
EMP-000049,2026-M04,BR-009,11145.61,446.42,11592.03
EMP-000049,2026-M05,BR-009,10719.76,597.39,11317.15
EMP-000049,2026-M06,BR-009,10939.96,1728.75,12668.71
EMP-000049,2026-M07,BR-009,10683.11,405.91,11089.02
EMP-000049,2026-M08,BR-009,10874.27,495.93,11370.2
EMP-000049,2026-M09,BR-009,11068.93,2163.28,13232.21
EMP-000049,2026-M10,BR-009,10916.9,569.04,11485.94
EMP-000049,2026-M11,BR-009,10946.44,365.51,11311.95
EMP-000049,2026-M12,BR-009,10924.57,2334.95,13259.52
EMP-000050,2025-M01,BR-009,5917.1,108.39,6025.49
EMP-000050,2025-M02,BR-009,5780.31,121.75,5902.06
EMP-000050,2025-M03,BR-009,6022.9,326.05,6348.95
EMP-000050,2025-M04,BR-009,5899.35,97.96,5997.31
EMP-000050,2025-M05,BR-009,5849.18,109.1,5958.28
EMP-000050,2025-M06,BR-009,5934.33,614.22,6548.55
EMP-000050,2025-M07,BR-009,5953.42,105.09,6058.51
EMP-000050,2025-M08,BR-009,5880.02,118.3,5998.32
EMP-000050,2025-M09,BR-009,6156.04,374.92,6530.96
EMP-000050,2025-M10,BR-009,6074.12,113.84,6187.96
EMP-000050,2025-M11,BR-009,5998.63,91.23,6089.86
EMP-000050,2025-M12,BR-009,6306.19,351.16,6657.35
EMP-000050,2026-M01,BR-009,5964.8,122.42,6087.22
EMP-000050,2026-M02,BR-009,6089.0,137.2,6226.2
EMP-000050,2026-M03,BR-009,6107.39,399.51,6506.9
EMP-000050,2026-M04,BR-009,5863.55,104.08,5967.63
EMP-000050,2026-M05,BR-009,5953.52,115.18,6068.7
EMP-000050,2026-M06,BR-009,6130.63,375.46,6506.09
EMP-000050,2026-M07,BR-009,6030.19,119.47,6149.66
EMP-000050,2026-M08,BR-009,6137.68,84.33,6222.01
EMP-000050,2026-M09,BR-009,6110.36,453.52,6563.88
EMP-000050,2026-M10,BR-009,5946.53,80.13,6026.66
EMP-000050,2026-M11,BR-009,6085.74,143.47,6229.21
EMP-000050,2026-M12,BR-009,5944.74,378.29,6323.03
EMP-000051,2025-M01,BR-009,6520.75,63.46,6584.21
EMP-000051,2025-M02,BR-009,6418.08,73.61,6491.69
EMP-000051,2025-M03,BR-009,6686.79,308.37,6995.16
EMP-000051,2025-M04,BR-009,6524.72,67.72,6592.44
EMP-000051,2025-M05,BR-009,6602.47,52.66,6655.13
EMP-000051,2025-M06,BR-009,6592.61,257.91,6850.52
EMP-000051,2025-M07,BR-009,6446.2,71.72,6517.92
EMP-000051,2025-M08,BR-009,6596.89,65.32,6662.21
EMP-000051,2025-M09,BR-009,6672.73,288.4,6961.13
EMP-000051,2025-M10,BR-009,6556.66,76.6,6633.26
EMP-000051,2025-M11,BR-009,6601.91,74.44,6676.35
EMP-000051,2025-M12,BR-009,6765.95,251.49,7017.44
EMP-000051,2026-M01,BR-009,6785.75,67.26,6853.01
EMP-000051,2026-M02,BR-009,6802.32,63.98,6866.3
EMP-000051,2026-M03,BR-009,6661.05,273.91,6934.96
EMP-000051,2026-M04,BR-009,6576.93,37.09,6614.02
EMP-000051,2026-M05,BR-009,6442.11,73.05,6515.16
EMP-000051,2026-M06,BR-009,6768.64,236.44,7005.08
EMP-000051,2026-M07,BR-009,6596.86,77.22,6674.08
EMP-000051,2026-M08,BR-009,6572.31,54.44,6626.75
EMP-000051,2026-M09,BR-009,6542.6,242.78,6785.38
EMP-000051,2026-M10,BR-009,6646.9,58.75,6705.65
EMP-000051,2026-M11,BR-009,6639.06,78.55,6717.61
EMP-000051,2026-M12,BR-009,6874.3,289.08,7163.38
EMP-000052,2025-M01,BR-009,6583.07,106.74,6689.81
EMP-000052,2025-M02,BR-009,6401.8,79.59,6481.39
EMP-000052,2025-M03,BR-009,6393.48,321.97,6715.45
EMP-000052,2025-M04,BR-009,6316.39,96.79,6413.18
EMP-000052,2025-M05,BR-009,6325.0,106.65,6431.65
EMP-000052,2025-M06,BR-009,6507.34,379.7,6887.04
EMP-000052,2025-M07,BR-009,6399.38,84.11,6483.49
EMP-000052,2025-M08,BR-009,6413.28,86.15,6499.43
EMP-000052,2025-M09,BR-009,6510.73,358.01,6868.74
EMP-000052,2025-M10,BR-009,6284.24,80.87,6365.11
EMP-000052,2025-M11,BR-009,6538.04,116.43,6654.47
EMP-000052,2025-M12,BR-009,6415.22,303.3,6718.52
EMP-000052,2026-M01,BR-009,6365.98,110.18,6476.16
EMP-000052,2026-M02,BR-009,6505.31,78.47,6583.78
EMP-000052,2026-M03,BR-009,6549.18,377.98,6927.16
EMP-000052,2026-M04,BR-009,6397.98,112.04,6510.02
EMP-000052,2026-M05,BR-009,6306.18,56.7,6362.88
EMP-000052,2026-M06,BR-009,6479.21,423.97,6903.18
EMP-000052,2026-M07,BR-009,6300.15,103.43,6403.58
EMP-000052,2026-M08,BR-009,6386.38,88.21,6474.59
EMP-000052,2026-M09,BR-009,6497.46,475.91,6973.37
EMP-000052,2026-M10,BR-009,6471.86,102.14,6574.0
EMP-000052,2026-M11,BR-009,6378.18,80.15,6458.33
EMP-000052,2026-M12,BR-009,6583.65,306.34,6889.99
EMP-000053,2025-M09,BR-009,2180.22,57.61,2237.83
EMP-000053,2025-M10,BR-009,2124.81,15.45,2140.26
EMP-000053,2025-M11,BR-009,2128.6,12.55,2141.15
EMP-000053,2025-M12,BR-009,2250.62,56.81,2307.43
EMP-000053,2026-M01,BR-009,2161.07,15.51,2176.58
EMP-000053,2026-M02,BR-009,2141.23,14.89,2156.12
EMP-000053,2026-M03,BR-009,2226.8,52.22,2279.02
EMP-000053,2026-M04,BR-009,2172.31,12.34,2184.65
EMP-000053,2026-M05,BR-009,2152.51,19.37,2171.88
EMP-000053,2026-M06,BR-009,2214.33,61.45,2275.78
EMP-000053,2026-M07,BR-009,2246.18,14.56,2260.74
EMP-000053,2026-M08,BR-009,2186.57,10.16,2196.73
EMP-000053,2026-M09,BR-009,2231.94,60.41,2292.35
EMP-000053,2026-M10,BR-009,2193.41,19.35,2212.76
EMP-000053,2026-M11,BR-009,2167.06,15.18,2182.24
EMP-000053,2026-M12,BR-009,2207.94,60.2,2268.14
EMP-000054,2025-M01,BR-009,7880.76,237.53,8118.29
EMP-000054,2025-M02,BR-009,8033.36,184.18,8217.54
EMP-000054,2025-M03,BR-009,8156.68,964.98,9121.66
EMP-000054,2025-M04,BR-009,7760.11,319.95,8080.06
EMP-000054,2025-M05,BR-009,7722.38,234.09,7956.47
EMP-000054,2025-M06,BR-009,7952.73,1303.42,9256.15
EMP-000054,2025-M07,BR-009,7885.2,262.76,8147.96
EMP-000054,2025-M08,BR-009,7957.91,291.36,8249.27
EMP-000054,2025-M09,BR-009,8044.23,821.3,8865.53
EMP-000054,2025-M10,BR-009,8070.5,308.01,8378.51
EMP-000054,2025-M11,BR-009,7755.77,207.9,7963.67
EMP-000054,2025-M12,BR-009,7980.72,1314.91,9295.63
EMP-000054,2026-M01,BR-009,7759.81,251.16,8010.97
EMP-000054,2026-M02,BR-009,7876.92,156.31,8033.23
EMP-000054,2026-M03,BR-009,8085.47,819.66,8905.13
EMP-000054,2026-M04,BR-009,7927.38,369.36,8296.74
EMP-000054,2026-M05,BR-009,7760.24,217.6,7977.84
EMP-000054,2026-M06,BR-009,7966.19,820.72,8786.91
EMP-000054,2026-M07,BR-009,7837.68,201.97,8039.65
EMP-000054,2026-M08,BR-009,7722.97,221.09,7944.06
EMP-000054,2026-M09,BR-009,7768.35,1272.27,9040.62
EMP-000054,2026-M10,BR-009,7727.76,246.14,7973.9
EMP-000054,2026-M11,BR-009,7970.87,221.48,8192.35
EMP-000054,2026-M12,BR-009,8086.35,1185.51,9271.86
EMP-000055,2025-M01,BR-010,10979.29,368.16,11347.45
EMP-000055,2025-M02,BR-010,10930.27,569.99,11500.26
EMP-000055,2025-M03,BR-010,11455.42,1887.04,13342.46
EMP-000055,2025-M04,BR-010,10869.15,370.0,11239.15
EMP-000055,2025-M05,BR-010,10835.94,482.11,11318.05
EMP-000055,2025-M06,BR-010,11525.05,1929.66,13454.71
EMP-000055,2025-M07,BR-010,10686.38,477.26,11163.64
EMP-000055,2025-M08,BR-010,11104.74,372.7,11477.44
EMP-000055,2025-M09,BR-010,11233.15,1627.56,12860.71
EMP-000055,2025-M10,BR-010,10972.7,558.35,11531.05
EMP-000055,2025-M11,BR-010,11251.7,298.51,11550.21
EMP-000055,2025-M12,BR-010,11347.54,2078.7,13426.24
EMP-000055,2026-M01,BR-010,11093.57,359.29,11452.86
EMP-000055,2026-M02,BR-010,10918.24,447.58,11365.82
EMP-000055,2026-M03,BR-010,11282.67,1667.43,12950.1
EMP-000055,2026-M04,BR-010,10711.04,463.07,11174.11
EMP-000055,2026-M05,BR-010,10837.89,384.03,11221.92
EMP-000055,2026-M06,BR-010,11282.23,1874.63,13156.86
EMP-000055,2026-M07,BR-010,10951.95,449.55,11401.5
EMP-000055,2026-M08,BR-010,11236.05,404.65,11640.7
EMP-000055,2026-M09,BR-010,11196.91,2183.88,13380.79
EMP-000055,2026-M10,BR-010,11114.67,453.68,11568.35
EMP-000055,2026-M11,BR-010,11309.79,461.34,11771.13
EMP-000055,2026-M12,BR-010,11451.75,2157.13,13608.88
EMP-000056,2025-M01,BR-010,6107.07,74.18,6181.25
EMP-000056,2025-M02,BR-010,6291.68,114.79,6406.47
EMP-000056,2025-M03,BR-010,6280.34,409.28,6689.62
EMP-000056,2025-M04,BR-010,6154.56,122.35,6276.91
EMP-000056,2025-M05,BR-010,5958.87,116.35,6075.22
EMP-000056,2025-M06,BR-010,6230.24,405.38,6635.62
EMP-000056,2025-M07,BR-010,6033.73,83.8,6117.53
EMP-000056,2025-M08,BR-010,6350.71,118.72,6469.43
EMP-000056,2025-M09,BR-010,6214.76,417.65,6632.41
EMP-000056,2025-M10,BR-010,6077.58,115.03,6192.61
EMP-000056,2025-M11,BR-010,6272.95,93.59,6366.54
EMP-000056,2025-M12,BR-010,6228.79,424.15,6652.94
EMP-000056,2026-M01,BR-010,6216.95,129.91,6346.86
EMP-000056,2026-M02,BR-010,6269.51,140.88,6410.39
EMP-000056,2026-M03,BR-010,6028.83,656.42,6685.25
EMP-000056,2026-M04,BR-010,6121.91,112.7,6234.61
EMP-000056,2026-M05,BR-010,6110.49,101.21,6211.7
EMP-000056,2026-M06,BR-010,6156.47,443.62,6600.09
EMP-000056,2026-M07,BR-010,6165.55,134.68,6300.23
EMP-000056,2026-M08,BR-010,6195.18,123.59,6318.77
EMP-000056,2026-M09,BR-010,6412.57,485.81,6898.38
EMP-000056,2026-M10,BR-010,6074.25,120.31,6194.56
EMP-000056,2026-M11,BR-010,6107.46,82.15,6189.61
EMP-000056,2026-M12,BR-010,6277.09,477.95,6755.04
EMP-000057,2025-M01,BR-010,6961.61,67.59,7029.2
EMP-000057,2025-M02,BR-010,6710.31,59.81,6770.12
