account_id,customer_id,branch_id,period_id,ending_balance_usd,average_balance_usd
ACCT-000175,CUST-000175,BR-005,2025-M08,11545.87,11124.66
ACCT-000175,CUST-000175,BR-005,2025-M09,11577.8,10866.67
ACCT-000175,CUST-000175,BR-005,2025-M10,11945.63,11211.72
ACCT-000175,CUST-000175,BR-005,2025-M11,12103.07,11730.96
ACCT-000175,CUST-000175,BR-005,2025-M12,12836.78,12058.46
ACCT-000175,CUST-000175,BR-005,2026-M01,12580.2,11482.8
ACCT-000175,CUST-000175,BR-005,2026-M02,13236.02,12150.41
ACCT-000175,CUST-000175,BR-005,2026-M03,13544.18,12430.83
ACCT-000175,CUST-000175,BR-005,2026-M04,12813.72,12214.0
ACCT-000175,CUST-000175,BR-005,2026-M05,13423.09,12831.33
ACCT-000175,CUST-000175,BR-005,2026-M06,12638.48,11898.77
ACCT-000175,CUST-000175,BR-005,2026-M07,12703.83,11659.05
ACCT-000175,CUST-000175,BR-005,2026-M08,12928.24,11965.68
ACCT-000175,CUST-000175,BR-005,2026-M09,12924.1,12358.04
ACCT-000175,CUST-000175,BR-005,2026-M10,12989.09,11906.74
ACCT-000175,CUST-000175,BR-005,2026-M11,13947.98,12960.55
ACCT-000175,CUST-000175,BR-005,2026-M12,14120.14,13572.63
ACCT-000177,CUST-000177,BR-011,2026-M08,4281.38,3905.32
ACCT-000177,CUST-000177,BR-011,2026-M09,4273.25,3965.68
ACCT-000177,CUST-000177,BR-011,2026-M10,3966.7,3628.48
ACCT-000177,CUST-000177,BR-011,2026-M11,4304.39,3942.63
ACCT-000177,CUST-000177,BR-011,2026-M12,4374.05,4033.7
ACCT-000178,CUST-000178,BR-012,2025-M01,5750.83,5246.41
ACCT-000178,CUST-000178,BR-012,2025-M02,5766.42,5397.98
ACCT-000178,CUST-000178,BR-012,2025-M03,6031.31,5622.65
ACCT-000178,CUST-000178,BR-012,2025-M04,5811.27,5505.62
ACCT-000178,CUST-000178,BR-012,2025-M05,5826.49,5647.37
ACCT-000178,CUST-000178,BR-012,2025-M06,5882.12,5626.51
ACCT-000178,CUST-000178,BR-012,2025-M07,5814.51,5321.86
ACCT-000178,CUST-000178,BR-012,2025-M08,5867.37,5363.6
ACCT-000178,CUST-000178,BR-012,2025-M09,5951.43,5506.53
ACCT-000178,CUST-000178,BR-012,2025-M10,6195.69,5864.7
ACCT-000178,CUST-000178,BR-012,2025-M11,6074.72,5864.73
ACCT-000178,CUST-000178,BR-012,2025-M12,6291.93,5772.09
ACCT-000178,CUST-000178,BR-012,2026-M01,6621.27,6376.63
ACCT-000178,CUST-000178,BR-012,2026-M02,6703.86,6100.75
ACCT-000178,CUST-000178,BR-012,2026-M03,6520.69,6068.86
ACCT-000178,CUST-000178,BR-012,2026-M04,6560.8,6003.81
ACCT-000178,CUST-000178,BR-012,2026-M05,6254.32,5785.94
ACCT-000178,CUST-000178,BR-012,2026-M06,6721.07,6408.88
ACCT-000178,CUST-000178,BR-012,2026-M07,6354.68,5833.31
ACCT-000178,CUST-000178,BR-012,2026-M08,6140.11,5877.3
ACCT-000178,CUST-000178,BR-012,2026-M09,5635.35,5130.53
ACCT-000178,CUST-000178,BR-012,2026-M10,6206.22,5717.89
ACCT-000178,CUST-000178,BR-012,2026-M11,6143.07,5672.32
ACCT-000178,CUST-000178,BR-012,2026-M12,6155.66,5893.4
ACCT-000180,CUST-000180,BR-011,2025-M09,27802.2,25718.18
ACCT-000180,CUST-000180,BR-011,2025-M10,28076.86,26090.39
ACCT-000180,CUST-000180,BR-011,2025-M11,31021.2,28677.75
ACCT-000180,CUST-000180,BR-011,2025-M12,29486.08,27211.97
ACCT-000180,CUST-000180,BR-011,2026-M01,29770.44,27108.88
ACCT-000180,CUST-000180,BR-011,2026-M02,31384.49,28668.88
ACCT-000180,CUST-000180,BR-011,2026-M03,31797.01,29781.64
ACCT-000180,CUST-000180,BR-011,2026-M04,32206.98,29464.44
ACCT-000180,CUST-000180,BR-011,2026-M05,32725.38,30494.58
ACCT-000180,CUST-000180,BR-011,2026-M06,32105.38,29605.08
ACCT-000180,CUST-000180,BR-011,2026-M07,31835.08,29721.14
ACCT-000180,CUST-000180,BR-011,2026-M08,32438.07,30855.57
ACCT-000180,CUST-000180,BR-011,2026-M09,32526.67,30062.6
ACCT-000180,CUST-000180,BR-011,2026-M10,32363.09,30090.26
ACCT-000180,CUST-000180,BR-011,2026-M11,34432.56,32217.48
ACCT-000180,CUST-000180,BR-011,2026-M12,33159.27,31310.79
ACCT-000181,CUST-000181,BR-007,2025-M06,10686.84,10186.08
ACCT-000181,CUST-000181,BR-007,2025-M07,10745.47,10360.86
ACCT-000181,CUST-000181,BR-007,2025-M08,11150.33,10573.71
ACCT-000181,CUST-000181,BR-007,2025-M09,10564.08,9767.71
ACCT-000181,CUST-000181,BR-007,2025-M10,11042.53,10369.55
ACCT-000181,CUST-000181,BR-007,2025-M11,11166.13,10240.54
ACCT-000181,CUST-000181,BR-007,2025-M12,11159.33,10529.11
ACCT-000181,CUST-000181,BR-007,2026-M01,11718.67,11241.74
ACCT-000181,CUST-000181,BR-007,2026-M02,11901.42,11104.23
ACCT-000181,CUST-000181,BR-007,2026-M03,11921.6,11527.32
ACCT-000181,CUST-000181,BR-007,2026-M04,12505.59,11566.5
ACCT-000181,CUST-000181,BR-007,2026-M05,11837.47,11355.37
ACCT-000181,CUST-000181,BR-007,2026-M06,12150.44,11709.82
ACCT-000181,CUST-000181,BR-007,2026-M07,11653.53,10765.59
ACCT-000181,CUST-000181,BR-007,2026-M08,11780.16,10999.45
ACCT-000181,CUST-000181,BR-007,2026-M09,11326.87,10858.4
ACCT-000181,CUST-000181,BR-007,2026-M10,11862.54,11245.19
ACCT-000181,CUST-000181,BR-007,2026-M11,12017.8,11571.25
ACCT-000181,CUST-000181,BR-007,2026-M12,12736.64,11881.21
ACCT-000184,CUST-000184,BR-007,2025-M01,38439.38,36975.19
ACCT-000184,CUST-000184,BR-007,2025-M02,39517.4,37682.76
ACCT-000184,CUST-000184,BR-007,2025-M03,38548.54,35650.28
ACCT-000184,CUST-000184,BR-007,2025-M04,40244.48,37258.28
ACCT-000184,CUST-000184,BR-007,2025-M05,40142.08,38525.67
ACCT-000184,CUST-000184,BR-007,2025-M06,39311.95,36787.87
ACCT-000184,CUST-000184,BR-007,2025-M07,40253.06,37615.69
ACCT-000184,CUST-000184,BR-007,2025-M08,38390.8,36914.7
ACCT-000184,CUST-000184,BR-007,2025-M09,39195.03,36199.95
ACCT-000184,CUST-000184,BR-007,2025-M10,40166.68,36580.65
ACCT-000184,CUST-000184,BR-007,2025-M11,39264.03,37517.16
ACCT-000184,CUST-000184,BR-007,2025-M12,40351.82,37676.24
ACCT-000184,CUST-000184,BR-007,2026-M01,42821.58,41237.15
ACCT-000184,CUST-000184,BR-007,2026-M02,40794.89,39166.04
ACCT-000184,CUST-000184,BR-007,2026-M03,40524.49,38216.71
ACCT-000184,CUST-000184,BR-007,2026-M04,41114.19,38897.56
ACCT-000184,CUST-000184,BR-007,2026-M05,41227.15,38895.07
ACCT-000184,CUST-000184,BR-007,2026-M06,39775.17,37611.64
ACCT-000184,CUST-000184,BR-007,2026-M07,38407.75,35646.32
ACCT-000184,CUST-000184,BR-007,2026-M08,38286.04,36275.1
ACCT-000184,CUST-000184,BR-007,2026-M09,37257.44,34337.69
ACCT-000184,CUST-000184,BR-007,2026-M10,38841.59,37617.13
ACCT-000184,CUST-000184,BR-007,2026-M11,39824.4,36420.28
ACCT-000184,CUST-000184,BR-007,2026-M12,39865.06,36352.15
ACCT-000187,CUST-000187,BR-004,2025-M10,11665.35,11244.18
ACCT-000187,CUST-000187,BR-004,2025-M11,11755.68,10729.72
ACCT-000187,CUST-000187,BR-004,2025-M12,11805.25,11296.72
ACCT-000187,CUST-000187,BR-004,2026-M01,11610.55,10808.56
ACCT-000187,CUST-000187,BR-004,2026-M02,12742.73,11927.24
ACCT-000187,CUST-000187,BR-004,2026-M03,12701.87,12296.81
ACCT-000187,CUST-000187,BR-004,2026-M04,13195.7,12663.57
ACCT-000187,CUST-000187,BR-004,2026-M05,12053.94,11051.67
ACCT-000187,CUST-000187,BR-004,2026-M06,12277.87,11896.51
ACCT-000187,CUST-000187,BR-004,2026-M07,11983.87,11621.81
ACCT-000187,CUST-000187,BR-004,2026-M08,12611.09,11887.15
ACCT-000187,CUST-000187,BR-004,2026-M09,12836.95,11913.61
ACCT-000187,CUST-000187,BR-004,2026-M10,12638.0,11824.68
ACCT-000187,CUST-000187,BR-004,2026-M11,13370.67,12819.43
ACCT-000187,CUST-000187,BR-004,2026-M12,13689.43,12731.77
ACCT-000188,CUST-000188,BR-004,2025-M01,7246.96,6742.13
ACCT-000188,CUST-000188,BR-004,2025-M02,7294.52,6946.76
ACCT-000188,CUST-000188,BR-004,2025-M03,7329.4,6697.67
ACCT-000188,CUST-000188,BR-004,2025-M04,7800.74,7308.4
ACCT-000188,CUST-000188,BR-004,2025-M05,7572.31,7191.25
ACCT-000188,CUST-000188,BR-004,2025-M06,7442.89,6829.97
ACCT-000188,CUST-000188,BR-004,2025-M07,7265.89,6834.61
ACCT-000188,CUST-000188,BR-004,2025-M08,7208.62,6650.49
ACCT-000188,CUST-000188,BR-004,2025-M09,7576.3,7167.45
ACCT-000188,CUST-000188,BR-004,2025-M10,7387.74,6992.77
ACCT-000188,CUST-000188,BR-004,2025-M11,7359.69,7008.91
ACCT-000188,CUST-000188,BR-004,2025-M12,7934.5,7224.07
ACCT-000188,CUST-000188,BR-004,2026-M01,7958.82,7646.92
ACCT-000188,CUST-000188,BR-004,2026-M02,7932.89,7525.12
ACCT-000188,CUST-000188,BR-004,2026-M03,8361.18,7763.54
ACCT-000188,CUST-000188,BR-004,2026-M04,8069.39,7766.82
ACCT-000188,CUST-000188,BR-004,2026-M05,7708.82,7310.58
ACCT-000188,CUST-000188,BR-004,2026-M06,7901.34,7519.84
ACCT-000188,CUST-000188,BR-004,2026-M07,7772.78,7080.72
ACCT-000188,CUST-000188,BR-004,2026-M08,7773.59,7357.56
ACCT-000188,CUST-000188,BR-004,2026-M09,7251.06,7004.9
ACCT-000188,CUST-000188,BR-004,2026-M10,7535.47,7208.73
ACCT-000188,CUST-000188,BR-004,2026-M11,7873.76,7252.03
ACCT-000188,CUST-000188,BR-004,2026-M12,7813.59,7268.53
ACCT-000189,CUST-000189,BR-010,2025-M01,4361.47,4104.37
ACCT-000189,CUST-000189,BR-010,2025-M02,4749.17,4597.26
ACCT-000189,CUST-000189,BR-010,2025-M03,4544.06,4387.56
ACCT-000189,CUST-000189,BR-010,2025-M04,4683.91,4347.8
ACCT-000189,CUST-000189,BR-010,2025-M05,4817.5,4432.83
ACCT-000189,CUST-000189,BR-010,2025-M06,4534.32,4153.94
ACCT-000189,CUST-000189,BR-010,2025-M07,4595.02,4350.46
ACCT-000189,CUST-000189,BR-010,2025-M08,4744.61,4482.5
ACCT-000189,CUST-000189,BR-010,2025-M09,4544.77,4205.54
ACCT-000189,CUST-000189,BR-010,2025-M10,4720.79,4375.74
ACCT-000189,CUST-000189,BR-010,2025-M11,4687.23,4375.05
ACCT-000189,CUST-000189,BR-010,2025-M12,4672.27,4280.97
ACCT-000189,CUST-000189,BR-010,2026-M01,5043.34,4850.31
ACCT-000189,CUST-000189,BR-010,2026-M02,5021.79,4605.96
ACCT-000189,CUST-000189,BR-010,2026-M03,4771.39,4550.22
ACCT-000189,CUST-000189,BR-010,2026-M04,4865.87,4618.62
ACCT-000189,CUST-000189,BR-010,2026-M05,4955.58,4639.62
ACCT-000189,CUST-000189,BR-010,2026-M06,4891.33,4561.28
ACCT-000189,CUST-000189,BR-010,2026-M07,4645.31,4392.79
ACCT-000189,CUST-000189,BR-010,2026-M08,4471.09,4136.91
ACCT-000189,CUST-000189,BR-010,2026-M09,4559.16,4417.32
ACCT-000189,CUST-000189,BR-010,2026-M10,4702.82,4374.45
ACCT-000189,CUST-000189,BR-010,2026-M11,4689.92,4511.49
ACCT-000189,CUST-000189,BR-010,2026-M12,4585.42,4216.68
ACCT-000191,CUST-000191,BR-005,2026-M01,47813.6,45007.71
ACCT-000191,CUST-000191,BR-005,2026-M02,51730.07,48308.28
ACCT-000191,CUST-000191,BR-005,2026-M03,51961.93,49044.21
ACCT-000191,CUST-000191,BR-005,2026-M04,54530.89,50149.27
ACCT-000191,CUST-000191,BR-005,2026-M05,55788.23,51212.76
ACCT-000191,CUST-000191,BR-005,2026-M06,52817.72,50670.71
ACCT-000191,CUST-000191,BR-005,2026-M07,55086.79,50308.64
ACCT-000191,CUST-000191,BR-005,2026-M08,53559.45,49737.16
ACCT-000191,CUST-000191,BR-005,2026-M09,53518.85,50950.54
ACCT-000191,CUST-000191,BR-005,2026-M10,52750.97,50612.02
ACCT-000191,CUST-000191,BR-005,2026-M11,54210.6,51344.02
ACCT-000191,CUST-000191,BR-005,2026-M12,59896.14,56612.03
ACCT-000192,CUST-000192,BR-008,2025-M09,23756.35,22841.67
ACCT-000192,CUST-000192,BR-008,2025-M10,24604.13,22580.64
ACCT-000192,CUST-000192,BR-008,2025-M11,25107.54,23572.77
ACCT-000192,CUST-000192,BR-008,2025-M12,26217.63,25194.4
ACCT-000192,CUST-000192,BR-008,2026-M01,25873.91,24976.22
ACCT-000192,CUST-000192,BR-008,2026-M02,26719.3,25817.25
ACCT-000192,CUST-000192,BR-008,2026-M03,26629.96,25549.43
ACCT-000192,CUST-000192,BR-008,2026-M04,27173.36,26349.41
ACCT-000192,CUST-000192,BR-008,2026-M05,25586.43,24816.49
ACCT-000192,CUST-000192,BR-008,2026-M06,27019.82,25593.03
ACCT-000192,CUST-000192,BR-008,2026-M07,27846.52,25990.72
ACCT-000192,CUST-000192,BR-008,2026-M08,25276.67,24070.6
ACCT-000192,CUST-000192,BR-008,2026-M09,28143.46,25721.68
ACCT-000192,CUST-000192,BR-008,2026-M10,27192.81,25816.7
ACCT-000192,CUST-000192,BR-008,2026-M11,27428.47,26291.37
ACCT-000192,CUST-000192,BR-008,2026-M12,27970.95,27109.9
ACCT-000193,CUST-000193,BR-008,2026-M08,29694.94,27181.96
ACCT-000193,CUST-000193,BR-008,2026-M09,32009.58,30982.91
ACCT-000193,CUST-000193,BR-008,2026-M10,32088.18,29604.04
ACCT-000193,CUST-000193,BR-008,2026-M11,33219.08,31091.62
ACCT-000193,CUST-000193,BR-008,2026-M12,33320.99,31271.66
ACCT-000196,CUST-000196,BR-004,2026-M10,29800.32,28263.26
ACCT-000196,CUST-000196,BR-004,2026-M11,29595.26,28457.06
ACCT-000196,CUST-000196,BR-004,2026-M12,30865.14,28834.83
ACCT-000197,CUST-000197,BR-010,2025-M10,10334.25,9537.71
ACCT-000197,CUST-000197,BR-010,2025-M11,10274.17,9918.14
ACCT-000197,CUST-000197,BR-010,2025-M12,10872.73,9968.79
ACCT-000197,CUST-000197,BR-010,2026-M01,10363.91,9770.64
ACCT-000197,CUST-000197,BR-010,2026-M02,11006.39,10425.1
ACCT-000197,CUST-000197,BR-010,2026-M03,11263.6,10831.01
ACCT-000197,CUST-000197,BR-010,2026-M04,10990.71,10406.92
ACCT-000197,CUST-000197,BR-010,2026-M05,11654.41,10907.26
ACCT-000197,CUST-000197,BR-010,2026-M06,10931.6,10005.52
ACCT-000197,CUST-000197,BR-010,2026-M07,11704.69,10787.66
ACCT-000197,CUST-000197,BR-010,2026-M08,10780.33,10103.35
ACCT-000197,CUST-000197,BR-010,2026-M09,10654.13,10114.01
ACCT-000197,CUST-000197,BR-010,2026-M10,11370.49,10484.65
ACCT-000197,CUST-000197,BR-010,2026-M11,11909.63,11502.75
ACCT-000197,CUST-000197,BR-010,2026-M12,12115.7,11716.47
ACCT-000200,CUST-000200,BR-009,2026-M06,30101.44,28364.77
ACCT-000200,CUST-000200,BR-009,2026-M07,32222.57,30468.76
ACCT-000200,CUST-000200,BR-009,2026-M08,32586.94,29836.84
ACCT-000200,CUST-000200,BR-009,2026-M09,32699.15,30073.16
ACCT-000200,CUST-000200,BR-009,2026-M10,33264.78,30593.28
ACCT-000200,CUST-000200,BR-009,2026-M11,34559.2,33412.34
ACCT-000200,CUST-000200,BR-009,2026-M12,35027.97,33670.11
ACCT-000201,CUST-000201,BR-005,2025-M01,21583.97,20577.42
ACCT-000201,CUST-000201,BR-005,2025-M02,21496.55,19900.52
ACCT-000201,CUST-000201,BR-005,2025-M03,21504.4,19648.34
ACCT-000201,CUST-000201,BR-005,2025-M04,21008.86,20168.41
ACCT-000201,CUST-000201,BR-005,2025-M05,22005.65,21294.35
ACCT-000201,CUST-000201,BR-005,2025-M06,21864.16,20944.19
ACCT-000201,CUST-000201,BR-005,2025-M07,21699.45,21003.25
ACCT-000201,CUST-000201,BR-005,2025-M08,21271.71,20537.16
ACCT-000201,CUST-000201,BR-005,2025-M09,21616.27,20829.29
ACCT-000201,CUST-000201,BR-005,2025-M10,20811.74,20017.68
ACCT-000201,CUST-000201,BR-005,2025-M11,22341.31,20605.25
ACCT-000201,CUST-000201,BR-005,2025-M12,22005.02,20061.84
ACCT-000201,CUST-000201,BR-005,2026-M01,22598.95,21192.14
ACCT-000201,CUST-000201,BR-005,2026-M02,24158.05,23148.96
ACCT-000201,CUST-000201,BR-005,2026-M03,23374.38,22089.5
ACCT-000201,CUST-000201,BR-005,2026-M04,24905.25,24037.53
ACCT-000201,CUST-000201,BR-005,2026-M05,24697.18,22933.32
ACCT-000201,CUST-000201,BR-005,2026-M06,23907.64,21810.94
ACCT-000201,CUST-000201,BR-005,2026-M07,23254.58,21168.15
ACCT-000201,CUST-000201,BR-005,2026-M08,23230.27,21764.65
ACCT-000201,CUST-000201,BR-005,2026-M09,22456.15,20963.53
ACCT-000201,CUST-000201,BR-005,2026-M10,23238.8,21705.02
ACCT-000201,CUST-000201,BR-005,2026-M11,22646.87,21727.46
ACCT-000201,CUST-000201,BR-005,2026-M12,24137.67,22217.8
ACCT-000202,CUST-000202,BR-004,2025-M01,9186.13,8421.97
ACCT-000202,CUST-000202,BR-004,2025-M02,9678.59,9312.52
ACCT-000202,CUST-000202,BR-004,2025-M03,9716.76,9411.41
ACCT-000202,CUST-000202,BR-004,2025-M04,9868.49,9362.52
ACCT-000202,CUST-000202,BR-004,2025-M05,9098.09,8312.58
ACCT-000202,CUST-000202,BR-004,2025-M06,9129.16,8356.33
ACCT-000202,CUST-000202,BR-004,2025-M07,9626.93,8955.32
ACCT-000202,CUST-000202,BR-004,2025-M08,9487.17,8972.62
ACCT-000202,CUST-000202,BR-004,2025-M09,9781.86,9124.15
ACCT-000202,CUST-000202,BR-004,2025-M10,9592.17,9295.58
ACCT-000202,CUST-000202,BR-004,2025-M11,9926.3,9483.72
ACCT-000202,CUST-000202,BR-004,2025-M12,10131.52,9464.58
ACCT-000202,CUST-000202,BR-004,2026-M01,9992.59,9507.77
ACCT-000202,CUST-000202,BR-004,2026-M02,10363.59,9903.35
ACCT-000202,CUST-000202,BR-004,2026-M03,10104.95,9430.54
ACCT-000202,CUST-000202,BR-004,2026-M04,9754.74,9206.99
ACCT-000202,CUST-000202,BR-004,2026-M05,10241.92,9607.2
ACCT-000202,CUST-000202,BR-004,2026-M06,9755.9,9001.43
ACCT-000202,CUST-000202,BR-004,2026-M07,9419.32,8621.76
ACCT-000202,CUST-000202,BR-004,2026-M08,9541.16,8907.6
ACCT-000202,CUST-000202,BR-004,2026-M09,9396.46,9106.56
ACCT-000202,CUST-000202,BR-004,2026-M10,9644.81,9044.77
ACCT-000202,CUST-000202,BR-004,2026-M11,9875.38,9300.6
ACCT-000202,CUST-000202,BR-004,2026-M12,10204.0,9589.59
ACCT-000204,CUST-000204,BR-011,2025-M01,7761.43,7347.18
ACCT-000204,CUST-000204,BR-011,2025-M02,8127.44,7712.27
ACCT-000204,CUST-000204,BR-011,2025-M03,7948.18,7303.99
ACCT-000204,CUST-000204,BR-011,2025-M04,8056.58,7484.51
ACCT-000204,CUST-000204,BR-011,2025-M05,8184.87,7904.65
ACCT-000204,CUST-000204,BR-011,2025-M06,7961.23,7553.04
ACCT-000204,CUST-000204,BR-011,2025-M07,8140.93,7891.94
ACCT-000204,CUST-000204,BR-011,2025-M08,7976.61,7483.32
ACCT-000204,CUST-000204,BR-011,2025-M09,8402.56,7650.97
ACCT-000204,CUST-000204,BR-011,2025-M10,8093.94,7844.93
ACCT-000204,CUST-000204,BR-011,2025-M11,7966.45,7401.01
ACCT-000204,CUST-000204,BR-011,2025-M12,8580.83,8225.28
ACCT-000204,CUST-000204,BR-011,2026-M01,8233.12,7836.99
ACCT-000204,CUST-000204,BR-011,2026-M02,8575.98,7893.13
ACCT-000204,CUST-000204,BR-011,2026-M03,8358.5,7628.36
ACCT-000204,CUST-000204,BR-011,2026-M04,9114.34,8512.55
ACCT-000204,CUST-000204,BR-011,2026-M05,8764.13,8138.62
ACCT-000204,CUST-000204,BR-011,2026-M06,8671.22,7910.82
ACCT-000204,CUST-000204,BR-011,2026-M07,8731.48,8077.79
ACCT-000204,CUST-000204,BR-011,2026-M08,8656.48,8224.11
ACCT-000204,CUST-000204,BR-011,2026-M09,9021.92,8660.59
ACCT-000204,CUST-000204,BR-011,2026-M10,8504.31,7936.5
ACCT-000204,CUST-000204,BR-011,2026-M11,8712.8,8171.98
ACCT-000204,CUST-000204,BR-011,2026-M12,8073.35,7683.49
ACCT-000205,CUST-000205,BR-012,2026-M05,10769.19,10375.96
ACCT-000205,CUST-000205,BR-012,2026-M06,10841.1,10029.07
ACCT-000205,CUST-000205,BR-012,2026-M07,10164.27,9741.92
ACCT-000205,CUST-000205,BR-012,2026-M08,11037.25,10180.51
ACCT-000205,CUST-000205,BR-012,2026-M09,10552.99,9663.72
ACCT-000205,CUST-000205,BR-012,2026-M10,11020.42,10672.36
ACCT-000205,CUST-000205,BR-012,2026-M11,11087.15,10634.91
ACCT-000205,CUST-000205,BR-012,2026-M12,11403.94,10845.81
ACCT-000206,CUST-000206,BR-003,2025-M01,8654.96,7916.98
ACCT-000206,CUST-000206,BR-003,2025-M02,8922.2,8243.76
ACCT-000206,CUST-000206,BR-003,2025-M03,8716.81,8109.04
ACCT-000206,CUST-000206,BR-003,2025-M04,9146.19,8441.77
ACCT-000206,CUST-000206,BR-003,2025-M05,9170.53,8565.6
ACCT-000206,CUST-000206,BR-003,2025-M06,8560.13,8047.24
ACCT-000206,CUST-000206,BR-003,2025-M07,9255.65,8782.52
ACCT-000206,CUST-000206,BR-003,2025-M08,8718.86,8178.62
ACCT-000206,CUST-000206,BR-003,2025-M09,8431.56,7684.82
ACCT-000206,CUST-000206,BR-003,2025-M10,9177.03,8666.61
ACCT-000206,CUST-000206,BR-003,2025-M11,9451.82,8699.71
ACCT-000206,CUST-000206,BR-003,2025-M12,9100.5,8320.75
ACCT-000206,CUST-000206,BR-003,2026-M01,9473.62,8636.93
ACCT-000206,CUST-000206,BR-003,2026-M02,9796.5,9474.12
ACCT-000206,CUST-000206,BR-003,2026-M03,10092.71,9523.33
ACCT-000206,CUST-000206,BR-003,2026-M04,9528.44,8839.23
ACCT-000206,CUST-000206,BR-003,2026-M05,9611.37,9099.49
ACCT-000206,CUST-000206,BR-003,2026-M06,9546.7,8804.66
ACCT-000206,CUST-000206,BR-003,2026-M07,9197.86,8643.72
ACCT-000206,CUST-000206,BR-003,2026-M08,8829.05,8167.72
ACCT-000206,CUST-000206,BR-003,2026-M09,9439.59,8727.97
ACCT-000206,CUST-000206,BR-003,2026-M10,8926.21,8404.9
ACCT-000206,CUST-000206,BR-003,2026-M11,8869.81,8550.02
ACCT-000206,CUST-000206,BR-003,2026-M12,8832.58,8325.63
ACCT-000208,CUST-000208,BR-009,2025-M01,71145.28,65301.61
ACCT-000208,CUST-000208,BR-009,2025-M02,70120.1,64742.72
ACCT-000208,CUST-000208,BR-009,2025-M03,78235.75,75805.37
ACCT-000208,CUST-000208,BR-009,2025-M04,79020.19,73707.58
ACCT-000208,CUST-000208,BR-009,2025-M05,76122.29,69446.6
ACCT-000208,CUST-000208,BR-009,2025-M06,75519.32,68821.49
ACCT-000208,CUST-000208,BR-009,2025-M07,75222.58,70622.05
ACCT-000208,CUST-000208,BR-009,2025-M08,75806.99,69805.4
ACCT-000208,CUST-000208,BR-009,2025-M09,76370.13,70640.05
ACCT-000208,CUST-000208,BR-009,2025-M10,77166.57,73782.56
ACCT-000208,CUST-000208,BR-009,2025-M11,78380.91,73662.66
ACCT-000208,CUST-000208,BR-009,2025-M12,78637.4,71689.09
ACCT-000208,CUST-000208,BR-009,2026-M01,85148.1,79211.71
ACCT-000208,CUST-000208,BR-009,2026-M02,82158.32,76538.77
ACCT-000208,CUST-000208,BR-009,2026-M03,82466.75,77225.48
ACCT-000208,CUST-000208,BR-009,2026-M04,82307.53,75909.32
ACCT-000208,CUST-000208,BR-009,2026-M05,86468.8,79226.27
ACCT-000208,CUST-000208,BR-009,2026-M06,76288.85,71737.79
ACCT-000208,CUST-000208,BR-009,2026-M07,80995.83,76641.21
ACCT-000208,CUST-000208,BR-009,2026-M08,79416.64,73574.13
ACCT-000208,CUST-000208,BR-009,2026-M09,79421.47,76857.46
ACCT-000208,CUST-000208,BR-009,2026-M10,81616.28,76354.53
ACCT-000208,CUST-000208,BR-009,2026-M11,80311.03,77610.83
ACCT-000208,CUST-000208,BR-009,2026-M12,82656.94,79495.16
ACCT-000211,CUST-000211,BR-009,2026-M09,11405.95,10451.84
ACCT-000211,CUST-000211,BR-009,2026-M10,10824.43,10269.41
ACCT-000211,CUST-000211,BR-009,2026-M11,11740.64,11264.78
ACCT-000211,CUST-000211,BR-009,2026-M12,12109.06,11133.85
ACCT-000212,CUST-000212,BR-007,2025-M01,42859.23,40721.83
ACCT-000212,CUST-000212,BR-007,2025-M02,44522.08,43108.28
ACCT-000212,CUST-000212,BR-007,2025-M03,43058.91,39670.2
ACCT-000212,CUST-000212,BR-007,2025-M04,44698.73,41933.64
ACCT-000212,CUST-000212,BR-007,2025-M05,45075.13,42911.18
ACCT-000212,CUST-000212,BR-007,2025-M06,43264.44,39789.41
ACCT-000212,CUST-000212,BR-007,2025-M07,43341.07,40130.61
ACCT-000212,CUST-000212,BR-007,2025-M08,43431.66,41297.57
ACCT-000212,CUST-000212,BR-007,2025-M09,44436.85,40751.14
ACCT-000212,CUST-000212,BR-007,2025-M10,45304.74,43471.39
ACCT-000212,CUST-000212,BR-007,2025-M11,44432.01,40901.02
ACCT-000212,CUST-000212,BR-007,2025-M12,46064.09,42416.84
ACCT-000212,CUST-000212,BR-007,2026-M01,44842.05,43450.49
ACCT-000212,CUST-000212,BR-007,2026-M02,46002.74,44560.29
ACCT-000212,CUST-000212,BR-007,2026-M03,44290.77,40836.06
ACCT-000212,CUST-000212,BR-007,2026-M04,47629.8,43443.22
ACCT-000212,CUST-000212,BR-007,2026-M05,46912.44,44661.4
ACCT-000212,CUST-000212,BR-007,2026-M06,47575.75,44178.24
ACCT-000212,CUST-000212,BR-007,2026-M07,44109.55,40889.54
ACCT-000212,CUST-000212,BR-007,2026-M08,44209.17,42862.54
ACCT-000212,CUST-000212,BR-007,2026-M09,41174.82,39144.25
ACCT-000212,CUST-000212,BR-007,2026-M10,42988.47,39575.06
ACCT-000212,CUST-000212,BR-007,2026-M11,44612.09,42104.61
ACCT-000212,CUST-000212,BR-007,2026-M12,45977.49,43994.76
ACCT-000213,CUST-000213,BR-012,2025-M09,34144.81,32913.53
ACCT-000213,CUST-000213,BR-012,2025-M10,34033.99,32377.48
ACCT-000213,CUST-000213,BR-012,2025-M11,35350.14,32510.37
ACCT-000213,CUST-000213,BR-012,2025-M12,35971.3,34021.12
ACCT-000213,CUST-000213,BR-012,2026-M01,35970.09,32986.6
